chunk_id,content_type,title,text_for_embedding,accessory,source,image_ids,image_paths,metadata_json
IMG-IMG-041,image_context,SHOES image - IMG-041,Image reference IMG-041 for accessory SHOES. Original media: xl/media/image39.jpeg. Anchor: from R4C19 | to R28C23. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R4C19 | to R28C23,IMG-041,images/original/image39.jpeg,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-041"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C19 | to R28C23"", ""media_path"": ""images/original/image39.jpeg"", ""caption_status"": ""needs_caption""}"
IMG-IMG-042,image_context,SHOES image - IMG-042,Image reference IMG-042 for accessory SHOES. Original media: xl/media/image40.png. Anchor: from R4C19 | to R28C23. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R4C19 | to R28C23,IMG-042,images/original/image40.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-042"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C19 | to R28C23"", ""media_path"": ""images/original/image40.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-043,image_context,SHOES image - IMG-043,Image reference IMG-043 for accessory SHOES. Original media: xl/media/image44.png. Anchor: from R4C24 | to R16C27. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R4C24 | to R16C27,IMG-043,images/original/image44.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-043"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R4C24 | to R16C27"", ""media_path"": ""images/original/image44.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-044,image_context,SHOES image - IMG-044,Image reference IMG-044 for accessory SHOES. Original media: xl/media/image52.png. Anchor: from R12C13 | to R21C18. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R12C13 | to R21C18,IMG-044,images/original/image52.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-044"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R12C13 | to R21C18"", ""media_path"": ""images/original/image52.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-045,image_context,SHOES image - IMG-045,Image reference IMG-045 for accessory SHOES. Original media: xl/media/image38.png. Anchor: from R15C2 | to R22C5. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R15C2 | to R22C5,IMG-045,images/original/image38.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-045"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R15C2 | to R22C5"", ""media_path"": ""images/original/image38.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-046,image_context,SHOES image - IMG-046,Image reference IMG-046 for accessory SHOES. Original media: xl/media/image46.png. Anchor: from R15C6 | to R24C8. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R15C6 | to R24C8,IMG-046,images/original/image46.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-046"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R15C6 | to R24C8"", ""media_path"": ""images/original/image46.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-047,image_context,SHOES image - IMG-047,Image reference IMG-047 for accessory SHOES. Original media: xl/media/image47.png. Anchor: from R15C8 | to R23C10. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R15C8 | to R23C10,IMG-047,images/original/image47.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-047"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R15C8 | to R23C10"", ""media_path"": ""images/original/image47.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-048,image_context,SHOES image - IMG-048,Image reference IMG-048 for accessory SHOES. Original media: xl/media/image48.png. Anchor: from R15C10 | to R23C11. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R15C10 | to R23C11,IMG-048,images/original/image48.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-048"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R15C10 | to R23C11"", ""media_path"": ""images/original/image48.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-049,image_context,SHOES image - IMG-049,Image reference IMG-049 for accessory SHOES. Original media: xl/media/image45.jpeg. Anchor: from R16C24 | to R24C27. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R16C24 | to R24C27,IMG-049,images/original/image45.jpeg,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-049"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R16C24 | to R24C27"", ""media_path"": ""images/original/image45.jpeg"", ""caption_status"": ""needs_caption""}"
IMG-IMG-050,image_context,SHOES image - IMG-050,Image reference IMG-050 for accessory SHOES. Original media: xl/media/image49.png. Anchor: from R26C5 | to R35C10. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R26C5 | to R35C10,IMG-050,images/original/image49.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-050"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R26C5 | to R35C10"", ""media_path"": ""images/original/image49.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-051,image_context,SHOES image - IMG-051,Image reference IMG-051 for accessory SHOES. Original media: xl/media/image45.jpeg. Anchor: from R27C2 | to R35C5. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R27C2 | to R35C5,IMG-051,images/original/image45.jpeg,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-051"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R27C2 | to R35C5"", ""media_path"": ""images/original/image45.jpeg"", ""caption_status"": ""needs_caption""}"
IMG-IMG-052,image_context,SHOES image - IMG-052,Image reference IMG-052 for accessory SHOES. Original media: xl/media/image41.png. Anchor: from R31C18 | to R52C23. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R31C18 | to R52C23,IMG-052,images/original/image41.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-052"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R31C18 | to R52C23"", ""media_path"": ""images/original/image41.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-053,image_context,SHOES image - IMG-053,Image reference IMG-053 for accessory SHOES. Original media: xl/media/image51.png. Anchor: from R33C29 | to R78C38. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R33C29 | to R78C38,IMG-053,images/original/image51.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-053"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R33C29 | to R78C38"", ""media_path"": ""images/original/image51.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-054,image_context,SHOES image - IMG-054,Image reference IMG-054 for accessory SHOES. Original media: xl/media/image41.png. Anchor: from R39C2 | to R48C6. Suggested context: 1. Need jumping P/L at bottom if there's logo. | 2. Please add offset 0.3mm (clearance to leg) per side | 3. Arrange layout R-R and L-L and add flag on runner to make trimming process easier | 4. Tampo issue- Ensure gate position not at side area bookmask (will affect paint issue). Caption status: needs visual captioning before text-only RAG.,SHOES,from R39C2 | to R48C6,IMG-054,images/original/image41.png,"{""accessory"": ""SHOES"", ""image_id"": ""IMG-054"", ""content_type"": ""image_context"", ""source_sheet"": ""SHOES"", ""source"": ""from R39C2 | to R48C6"", ""media_path"": ""images/original/image41.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-055,image_context,PET(SEPARATE HEAD) image - IMG-055,Image reference IMG-055 for accessory PET(SEPARATE HEAD). Original media: xl/media/image57.png. Anchor: from R3C14 | to R12C18. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R3C14 | to R12C18,IMG-055,images/original/image57.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-055"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R3C14 | to R12C18"", ""media_path"": ""images/original/image57.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-056,image_context,PET(SEPARATE HEAD) image - IMG-056,Image reference IMG-056 for accessory PET(SEPARATE HEAD). Original media: xl/media/image58.png. Anchor: from R15C14 | to R27C18. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R15C14 | to R27C18,IMG-056,images/original/image58.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-056"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R15C14 | to R27C18"", ""media_path"": ""images/original/image58.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-057,image_context,PET(SEPARATE HEAD) image - IMG-057,Image reference IMG-057 for accessory PET(SEPARATE HEAD). Original media: xl/media/image59.png. Anchor: from R15C14 | to R27C18. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R15C14 | to R27C18,IMG-057,images/original/image59.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-057"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R15C14 | to R27C18"", ""media_path"": ""images/original/image59.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-058,image_context,PET(SEPARATE HEAD) image - IMG-058,Image reference IMG-058 for accessory PET(SEPARATE HEAD). Original media: xl/media/image54.png. Anchor: from R16C4 | to R23C11. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R16C4 | to R23C11,IMG-058,images/original/image54.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-058"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R16C4 | to R23C11"", ""media_path"": ""images/original/image54.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-059,image_context,PET(SEPARATE HEAD) image - IMG-059,Image reference IMG-059 for accessory PET(SEPARATE HEAD). Original media: xl/media/image55.png. Anchor: from R16C4 | to R23C11. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R16C4 | to R23C11,IMG-059,images/original/image55.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-059"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R16C4 | to R23C11"", ""media_path"": ""images/original/image55.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-060,image_context,PET(SEPARATE HEAD) image - IMG-060,Image reference IMG-060 for accessory PET(SEPARATE HEAD). Original media: xl/media/image53.png. Anchor: from R28C4 | to R34C6. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R28C4 | to R34C6,IMG-060,images/original/image53.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-060"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R28C4 | to R34C6"", ""media_path"": ""images/original/image53.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-061,image_context,PET(SEPARATE HEAD) image - IMG-061,Image reference IMG-061 for accessory PET(SEPARATE HEAD). Original media: xl/media/image56.png. Anchor: from R28C6 | to R37C9. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R28C6 | to R37C9,IMG-061,images/original/image56.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-061"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R28C6 | to R37C9"", ""media_path"": ""images/original/image56.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-062,image_context,PET(SEPARATE HEAD) image - IMG-062,Image reference IMG-062 for accessory PET(SEPARATE HEAD). Original media: xl/media/image60.png. Anchor: from R28C9 | to R37C11. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R28C9 | to R37C11,IMG-062,images/original/image60.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-062"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R28C9 | to R37C11"", ""media_path"": ""images/original/image60.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-063,image_context,PET(SEPARATE HEAD) image - IMG-063,Image reference IMG-063 for accessory PET(SEPARATE HEAD). Original media: xl/media/image61.png. Anchor: from R28C9 | to R37C11. Suggested context: 1. Put gate position on upper neck or body (not assy area) | 2. Use Z puller at main runner | 3. Ensure there are ejector's placed at sub runner | 4. Apply D shape pokayoke for neck + Groove. Caption status: needs visual captioning before text-only RAG.,PET(SEPARATE HEAD),from R28C9 | to R37C11,IMG-063,images/original/image61.png,"{""accessory"": ""PET(SEPARATE HEAD)"", ""image_id"": ""IMG-063"", ""content_type"": ""image_context"", ""source_sheet"": ""PET(SEPARATE HEAD)"", ""source"": ""from R28C9 | to R37C11"", ""media_path"": ""images/original/image61.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-064,image_context,SHOULDER CONNECTOR image - IMG-064,"Image reference IMG-064 for accessory SHOULDER CONNECTOR. Original media: xl/media/image65.png. Anchor: from R6C1 | to R22C7. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R6C1 | to R22C7,IMG-064,images/original/image65.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-064"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""media_path"": ""images/original/image65.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-065,image_context,SHOULDER CONNECTOR image - IMG-065,"Image reference IMG-065 for accessory SHOULDER CONNECTOR. Original media: xl/media/image66.png. Anchor: from R6C1 | to R22C7. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R6C1 | to R22C7,IMG-065,images/original/image66.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-065"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""media_path"": ""images/original/image66.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-066,image_context,SHOULDER CONNECTOR image - IMG-066,"Image reference IMG-066 for accessory SHOULDER CONNECTOR. Original media: xl/media/image67.png. Anchor: from R6C1 | to R22C7. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R6C1 | to R22C7,IMG-066,images/original/image67.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-066"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C1 | to R22C7"", ""media_path"": ""images/original/image67.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-067,image_context,SHOULDER CONNECTOR image - IMG-067,"Image reference IMG-067 for accessory SHOULDER CONNECTOR. Original media: xl/media/image62.png. Anchor: from R6C7 | to R26C10. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R6C7 | to R26C10,IMG-067,images/original/image62.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-067"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C7 | to R26C10"", ""media_path"": ""images/original/image62.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-068,image_context,SHOULDER CONNECTOR image - IMG-068,"Image reference IMG-068 for accessory SHOULDER CONNECTOR. Original media: xl/media/image63.png. Anchor: from R6C7 | to R26C10. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R6C7 | to R26C10,IMG-068,images/original/image63.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-068"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C7 | to R26C10"", ""media_path"": ""images/original/image63.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-069,image_context,SHOULDER CONNECTOR image - IMG-069,"Image reference IMG-069 for accessory SHOULDER CONNECTOR. Original media: xl/media/image64.png. Anchor: from R6C7 | to R26C10. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R6C7 | to R26C10,IMG-069,images/original/image64.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-069"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R6C7 | to R26C10"", ""media_path"": ""images/original/image64.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-070,image_context,SHOULDER CONNECTOR image - IMG-070,"Image reference IMG-070 for accessory SHOULDER CONNECTOR. Original media: xl/media/image66.png. Anchor: from R27C7 | to R42C10. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R27C7 | to R42C10,IMG-070,images/original/image66.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-070"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R27C7 | to R42C10"", ""media_path"": ""images/original/image66.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-071,image_context,SHOULDER CONNECTOR image - IMG-071,"Image reference IMG-071 for accessory SHOULDER CONNECTOR. Original media: xl/media/image67.png. Anchor: from R27C7 | to R42C10. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R27C7 | to R42C10,IMG-071,images/original/image67.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-071"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R27C7 | to R42C10"", ""media_path"": ""images/original/image67.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-072,image_context,SHOULDER CONNECTOR image - IMG-072,"Image reference IMG-072 for accessory SHOULDER CONNECTOR. Original media: xl/media/image68.png. Anchor: from R42C1 | to R55C7. Suggested context: 1. Number of cav : 8 (23T) /16 (55T) | 2. Design Connector :
-Doom design : no need bump
-Hole design : 1 bump, 1 side only | 3. Runner type
-Auto : I shape
-Semi auto : H shape | 4. Please add stopper

Limit issue scratch
limit issue abuse. Caption status: needs visual captioning before text-only RAG.",SHOULDER CONNECTOR,from R42C1 | to R55C7,IMG-072,images/original/image68.png,"{""accessory"": ""SHOULDER CONNECTOR"", ""image_id"": ""IMG-072"", ""content_type"": ""image_context"", ""source_sheet"": ""Shoulder connector"", ""source"": ""from R42C1 | to R55C7"", ""media_path"": ""images/original/image68.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-073,image_context,ARM image - IMG-073,"Image reference IMG-073 for accessory ARM. Original media: xl/media/image70.jpeg. Anchor: from R9C1 | to R23C6. Suggested context: 1. No need KD | 2. Please add ribs on pocket connector | 3. Refference :
**Straight arm
4 set --> DVX72-Q601-16
**bent arm
4 set --> T7738-Q502-02
**bent&straight
2 set -->HJN31-U981-01 | 4. Matte surface finish. Caption status: needs visual captioning before text-only RAG.",ARM,from R9C1 | to R23C6,IMG-073,images/original/image70.jpeg,"{""accessory"": ""ARM"", ""image_id"": ""IMG-073"", ""content_type"": ""image_context"", ""source_sheet"": ""Arm"", ""source"": ""from R9C1 | to R23C6"", ""media_path"": ""images/original/image70.jpeg"", ""caption_status"": ""needs_caption""}"
IMG-IMG-074,image_context,ARM image - IMG-074,"Image reference IMG-074 for accessory ARM. Original media: xl/media/image69.png. Anchor: from R9C7 | to R40C16. Suggested context: 1. No need KD | 2. Please add ribs on pocket connector | 3. Refference :
**Straight arm
4 set --> DVX72-Q601-16
**bent arm
4 set --> T7738-Q502-02
**bent&straight
2 set -->HJN31-U981-01 | 4. Matte surface finish. Caption status: needs visual captioning before text-only RAG.",ARM,from R9C7 | to R40C16,IMG-074,images/original/image69.png,"{""accessory"": ""ARM"", ""image_id"": ""IMG-074"", ""content_type"": ""image_context"", ""source_sheet"": ""Arm"", ""source"": ""from R9C7 | to R40C16"", ""media_path"": ""images/original/image69.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-075,image_context,VUM HOLDER image - IMG-075,"Image reference IMG-075 for accessory VUM HOLDER. Original media: xl/media/image71.png. Anchor: from R7C1 | to R16C3. Suggested context: 1. Please create part cloose loop (doesn't colapse when rotate) | 2. Please ensure edge gate | 3. Please ensure holder dimension Ø5mm x 15mm length | 4. Please ensure part 1 times VUM, no separate sub runner. Caption status: needs visual captioning before text-only RAG.",VUM HOLDER,from R7C1 | to R16C3,IMG-075,images/original/image71.png,"{""accessory"": ""VUM HOLDER"", ""image_id"": ""IMG-075"", ""content_type"": ""image_context"", ""source_sheet"": ""VUM Holder"", ""source"": ""from R7C1 | to R16C3"", ""media_path"": ""images/original/image71.png"", ""caption_status"": ""needs_caption""}"
IMG-IMG-076,image_context,VUM HOLDER image - IMG-076,"Image reference IMG-076 for accessory VUM HOLDER. Original media: xl/media/image72.png. Anchor: from R7C3 | to R18C6. Suggested context: 1. Please create part cloose loop (doesn't colapse when rotate) | 2. Please ensure edge gate | 3. Please ensure holder dimension Ø5mm x 15mm length | 4. Please ensure part 1 times VUM, no separate sub runner. Caption status: needs visual captioning before text-only RAG.",VUM HOLDER,from R7C3 | to R18C6,IMG-076,images/original/image72.png,"{""accessory"": ""VUM HOLDER"", ""image_id"": ""IMG-076"", ""content_type"": ""image_context"", ""source_sheet"": ""VUM Holder"", ""source"": ""from R7C3 | to R18C6"", ""media_path"": ""images/original/image72.png"", ""caption_status"": ""needs_caption""}"
